customer_id,segment,acquisition_channel,uses_escrow,acquisition_cost_inr,avg_order_value_inr,orders_per_year,tenure_days,churned
475,Ad-Hoc Sellers,Paid Social,1,150,181.29,7,43,1
476,Ad-Hoc Sellers,Paid Social,0,150,129.38,1,9,1
477,Ad-Hoc Sellers,Paid Social,0,150,114.99,8,1,1
478,Homepreneurs,Campus Activation,1,50,129.97,30,79,1
479,Students,Paid Social,0,150,132.91,1,65,1
480,Students,Organic,0,0,131.91,0,118,1
481,Ad-Hoc Sellers,Campus Activation,0,50,119.34,2,54,1
482,Students,Paid Social,0,150,99.5,1,79,1
483,Homepreneurs,Paid Social,0,150,110.27,20,365,0
484,Homepreneurs,Paid Social,0,150,82.92,25,205,1
485,Homepreneurs,Paid Social,1,150,153.58,15,365,0
486,Ad-Hoc Sellers,Paid Social,1,150,130.25,2,5,1
487,Homepreneurs,Paid Social,1,150,133.4,14,365,0
488,Homepreneurs,Paid Social,1,150,133.02,24,68,1
489,Students,Paid Social,0,150,96.8,4,16,1
490,Students,Paid Social,0,150,113.82,7,46,1
491,Students,Paid Social,0,150,150.55,8,20,1
492,Ad-Hoc Sellers,Paid Social,1,150,119.26,2,200,1
493,Homepreneurs,Paid Social,1,150,147.02,45,365,0
494,Students,Paid Social,1,150,94.02,6,211,1
495,Ad-Hoc Sellers,Organic,0,0,94.73,2,5,1
496,Ad-Hoc Sellers,Paid Social,1,150,138.04,3,112,1
497,Ad-Hoc Sellers,Paid Social,0,150,118.08,3,24,1
498,Homepreneurs,Campus Activation,1,50,146.96,23,365,0
499,Ad-Hoc Sellers,Paid Social,0,150,107.91,2,81,1
500,Students,Campus Activation,1,50,166.0,0,87,1
501,Students,Paid Social,1,150,139.21,1,213,1
502,Homepreneurs,Paid Social,0,150,124.76,27,365,0
503,Homepreneurs,Paid Social,0,150,134.89,19,365,0
504,Ad-Hoc Sellers,Paid Social,0,150,146.93,1,79,1
505,Homepreneurs,Organic,1,0,134.17,8,365,0
506,Students,Campus Activation,0,50,152.2,0,63,1
507,Homepreneurs,Paid Social,0,150,146.15,20,365,0
508,Ad-Hoc Sellers,Organic,1,0,178.27,0,142,1
509,Students,Paid Social,0,150,104.96,3,54,1
510,Homepreneurs,Paid Social,1,150,153.97,34,365,0
511,Students,Paid Social,0,150,142.15,3,60,1
512,Students,Organic,0,0,140.48,2,197,1
513,Ad-Hoc Sellers,Campus Activation,0,50,134.56,3,47,1
514,Students,Paid Social,1,150,139.08,2,138,1
515,Students,Paid Social,1,150,160.77,8,41,1
516,Students,Paid Social,0,150,134.39,1,13,1
517,Ad-Hoc Sellers,Paid Social,1,150,136.04,1,1,1
518,Ad-Hoc Sellers,Campus Activation,1,50,136.62,0,64,1
519,Students,Campus Activation,0,50,139.07,4,43,1
520,Students,Campus Activation,0,50,104.05,3,40,1
521,Students,Paid Social,0,150,144.35,6,6,1
522,Ad-Hoc Sellers,Paid Social,0,150,135.54,1,2,1
523,Homepreneurs,Paid Social,1,150,153.41,17,365,0
524,Students,Campus Activation,0,50,138.57,2,15,1
525,Students,Paid Social,0,150,115.43,2,12,1
526,Students,Paid Social,0,150,106.26,10,159,1
527,Students,Campus Activation,1,50,114.06,3,32,1
528,Students,Campus Activation,1,50,151.99,4,35,1
529,Students,Paid Social,1,150,172.25,10,16,1
530,Students,Paid Social,1,150,164.87,1,234,1
531,Students,Paid Social,0,150,116.03,4,38,1
532,Students,Campus Activation,0,50,114.58,12,71,1
533,Ad-Hoc Sellers,Paid Social,0,150,133.35,3,59,1
534,Homepreneurs,Campus Activation,1,50,150.31,16,47,1
535,Students,Organic,1,0,138.11,5,56,1
536,Ad-Hoc Sellers,Campus Activation,1,50,144.48,2,42,1
537,Ad-Hoc Sellers,Paid Social,1,150,129.97,1,75,1
538,Ad-Hoc Sellers,Campus Activation,0,50,107.7,0,194,1
539,Homepreneurs,Paid Social,1,150,157.58,4,25,1
540,Ad-Hoc Sellers,Paid Social,0,150,104.68,2,7,1
541,Ad-Hoc Sellers,Paid Social,1,150,169.28,1,87,1
542,Ad-Hoc Sellers,Campus Activation,0,50,123.3,4,9,1
543,Ad-Hoc Sellers,Campus Activation,1,50,177.92,3,10,1
544,Students,Paid Social,0,150,146.91,5,88,1
545,Ad-Hoc Sellers,Paid Social,1,150,125.66,0,4,1
546,Students,Campus Activation,1,50,122.0,2,160,1
547,Ad-Hoc Sellers,Campus Activation,1,50,149.91,2,36,1
548,Students,Campus Activation,0,50,134.63,1,26,1
549,Homepreneurs,Campus Activation,1,50,126.95,6,365,0
550,Homepreneurs,Campus Activation,0,50,145.41,41,365,0
551,Ad-Hoc Sellers,Paid Social,1,150,185.62,5,39,1
552,Ad-Hoc Sellers,Paid Social,0,150,126.26,0,11,1
553,Homepreneurs,Paid Social,0,150,88.91,17,365,0
554,Ad-Hoc Sellers,Paid Social,0,150,143.55,0,11,1
555,Students,Paid Social,0,150,103.12,11,12,1
556,Students,Organic,1,0,140.67,0,81,1
557,Students,Paid Social,0,150,94.73,1,150,1
558,Homepreneurs,Paid Social,0,150,122.34,16,365,0
559,Homepreneurs,Organic,0,0,118.99,27,365,0
560,Homepreneurs,Paid Social,0,150,115.14,36,365,0
561,Homepreneurs,Paid Social,0,150,105.8,18,365,0
562,Homepreneurs,Paid Social,0,150,126.93,34,132,1
563,Homepreneurs,Organic,1,0,165.47,32,365,0
564,Ad-Hoc Sellers,Paid Social,1,150,142.2,0,65,1
565,Students,Campus Activation,1,50,137.2,4,159,1
566,Homepreneurs,Paid Social,1,150,146.57,30,365,0
567,Students,Organic,0,0,100.05,5,6,1
568,Students,Campus Activation,0,50,125.21,8,104,1
569,Students,Campus Activation,1,50,146.25,12,9,1
570,Homepreneurs,Campus Activation,0,50,140.73,17,35,1
571,Students,Campus Activation,1,50,122.51,2,132,1
572,Ad-Hoc Sellers,Organic,0,0,138.56,7,50,1
573,Students,Paid Social,0,150,129.4,1,9,1
574,Students,Campus Activation,1,50,109.77,6,238,1
575,Ad-Hoc Sellers,Paid Social,0,150,131.2,0,102,1
576,Homepreneurs,Organic,0,0,95.36,6,302,1
577,Ad-Hoc Sellers,Paid Social,0,150,89.62,0,113,1
578,Students,Campus Activation,1,50,98.64,5,165,1
579,Ad-Hoc Sellers,Organic,1,0,144.77,0,8,1
580,Students,Campus Activation,0,50,107.6,6,134,1
581,Students,Organic,0,0,113.57,9,45,1
582,Students,Organic,1,0,182.14,1,155,1
583,Ad-Hoc Sellers,Paid Social,0,150,101.71,1,5,1
584,Ad-Hoc Sellers,Organic,1,0,135.7,2,22,1
585,Students,Paid Social,0,150,117.85,0,13,1
586,Ad-Hoc Sellers,Paid Social,0,150,121.74,3,57,1
587,Ad-Hoc Sellers,Paid Social,0,150,133.25,3,58,1
588,Ad-Hoc Sellers,Paid Social,0,150,64.21,2,28,1
589,Ad-Hoc Sellers,Paid Social,1,150,124.13,1,129,1
590,Homepreneurs,Organic,0,0,129.39,16,365,0
591,Ad-Hoc Sellers,Paid Social,1,150,111.48,3,5,1
592,Students,Organic,1,0,131.14,1,232,1
593,Students,Campus Activation,0,50,133.43,5,100,1
594,Homepreneurs,Organic,1,0,139.01,30,102,1
595,Ad-Hoc Sellers,Campus Activation,1,50,160.76,1,42,1
596,Students,Paid Social,0,150,87.58,1,304,1
597,Students,Campus Activation,0,50,133.3,4,89,1
598,Homepreneurs,Organic,0,0,69.3,35,317,1
599,Students,Organic,0,0,134.01,0,19,1
600,Students,Paid Social,1,150,156.55,5,284,1
601,Homepreneurs,Paid Social,0,150,113.84,23,190,1
602,Homepreneurs,Paid Social,0,150,96.96,31,365,0
603,Ad-Hoc Sellers,Organic,0,0,131.05,7,72,1
604,Ad-Hoc Sellers,Organic,1,0,158.35,3,129,1
605,Homepreneurs,Paid Social,0,150,141.26,20,365,0
606,Homepreneurs,Paid Social,1,150,113.01,24,365,0
607,Students,Organic,0,0,93.61,8,2,1
608,Homepreneurs,Organic,1,0,156.93,48,174,1
609,Students,Organic,1,0,149.38,1,64,1
610,Students,Paid Social,0,150,99.89,5,9,1
611,Students,Paid Social,1,150,132.84,8,26,1
612,Ad-Hoc Sellers,Campus Activation,0,50,145.87,7,14,1
613,Ad-Hoc Sellers,Paid Social,0,150,66.57,0,64,1
614,Ad-Hoc Sellers,Organic,1,0,109.86,0,80,1
615,Ad-Hoc Sellers,Paid Social,1,150,169.39,5,79,1
616,Students,Paid Social,0,150,101.11,4,90,1
617,Students,Paid Social,0,150,101.95,0,3,1
618,Homepreneurs,Paid Social,0,150,109.92,23,365,0
619,Homepreneurs,Organic,0,0,101.88,20,78,1
620,Students,Organic,0,0,102.36,2,24,1
621,Ad-Hoc Sellers,Paid Social,1,150,119.15,1,33,1
622,Students,Campus Activation,0,50,83.01,4,54,1
623,Homepreneurs,Paid Social,1,150,149.65,24,192,1
624,Homepreneurs,Paid Social,0,150,125.68,15,365,0
625,Ad-Hoc Sellers,Paid Social,1,150,158.93,3,10,1
626,Homepreneurs,Paid Social,0,150,120.55,9,365,0
627,Homepreneurs,Campus Activation,0,50,136.04,25,75,1
628,Homepreneurs,Campus Activation,1,50,128.3,22,365,0
629,Students,Campus Activation,1,50,166.39,11,34,1
630,Ad-Hoc Sellers,Paid Social,1,150,165.53,2,0,1
631,Homepreneurs,Paid Social,0,150,100.94,25,362,1
632,Students,Paid Social,0,150,154.25,3,3,1
633,Students,Paid Social,1,150,175.36,2,9,1
634,Students,Organic,0,0,114.09,6,365,0
635,Students,Organic,0,0,97.21,10,85,1
636,Ad-Hoc Sellers,Campus Activation,1,50,154.06,0,3,1
637,Homepreneurs,Paid Social,0,150,120.27,16,79,1
638,Students,Paid Social,0,150,98.74,0,102,1
639,Homepreneurs,Paid Social,0,150,112.33,62,94,1
640,Students,Campus Activation,0,50,112.6,1,85,1
641,Ad-Hoc Sellers,Campus Activation,0,50,117.83,1,25,1
642,Ad-Hoc Sellers,Paid Social,0,150,121.59,1,5,1
643,Students,Paid Social,0,150,118.15,7,16,1
644,Homepreneurs,Paid Social,0,150,86.03,20,234,1
645,Students,Campus Activation,1,50,158.73,1,55,1
646,Students,Campus Activation,0,50,123.21,4,179,1
647,Homepreneurs,Paid Social,0,150,95.01,41,365,0
648,Students,Paid Social,0,150,102.1,0,22,1
649,Ad-Hoc Sellers,Campus Activation,0,50,114.46,3,90,1
650,Ad-Hoc Sellers,Organic,1,0,139.87,2,2,1
651,Ad-Hoc Sellers,Paid Social,0,150,137.48,4,21,1
652,Students,Paid Social,1,150,123.74,3,47,1
653,Homepreneurs,Paid Social,1,150,99.45,54,365,0
654,Homepreneurs,Paid Social,1,150,161.13,18,127,1
655,Students,Campus Activation,1,50,120.08,1,30,1
656,Ad-Hoc Sellers,Paid Social,1,150,148.24,1,7,1
657,Homepreneurs,Paid Social,0,150,125.9,37,135,1
658,Ad-Hoc Sellers,Campus Activation,0,50,103.98,1,3,1
659,Ad-Hoc Sellers,Campus Activation,1,50,152.83,0,42,1
660,Homepreneurs,Paid Social,1,150,157.31,15,255,1
661,Students,Campus Activation,0,50,115.0,6,57,1
662,Ad-Hoc Sellers,Organic,0,0,115.03,3,181,1
663,Ad-Hoc Sellers,Paid Social,1,150,113.46,2,40,1
664,Homepreneurs,Paid Social,0,150,118.81,15,365,0
665,Ad-Hoc Sellers,Organic,1,0,156.88,0,40,1
666,Ad-Hoc Sellers,Paid Social,0,150,126.99,0,50,1
667,Homepreneurs,Campus Activation,1,50,147.57,11,365,0
668,Homepreneurs,Organic,0,0,141.17,37,365,0
669,Ad-Hoc Sellers,Paid Social,0,150,115.03,1,27,1
670,Students,Paid Social,0,150,127.57,2,21,1
671,Homepreneurs,Paid Social,0,150,107.12,34,168,1
672,Ad-Hoc Sellers,Paid Social,0,150,126.25,4,45,1
673,Homepreneurs,Paid Social,1,150,106.82,17,365,0
674,Students,Paid Social,0,150,113.89,1,3,1
675,Students,Campus Activation,1,50,121.39,7,20,1
676,Students,Paid Social,0,150,115.84,1,76,1
677,Students,Paid Social,0,150,126.06,14,103,1
678,Students,Campus Activation,0,50,132.04,4,191,1
679,Students,Organic,1,0,151.62,2,57,1
680,Ad-Hoc Sellers,Campus Activation,0,50,122.37,1,86,1
681,Ad-Hoc Sellers,Organic,1,0,157.07,7,88,1
682,Ad-Hoc Sellers,Organic,0,0,114.94,0,202,1
683,Students,Paid Social,0,150,111.62,5,73,1
684,Ad-Hoc Sellers,Organic,1,0,166.94,2,71,1
685,Students,Organic,1,0,159.6,2,322,1
686,Homepreneurs,Paid Social,0,150,137.58,24,99,1
687,Students,Paid Social,1,150,161.27,8,365,0
688,Ad-Hoc Sellers,Campus Activation,0,50,66.46,0,12,1
689,Ad-Hoc Sellers,Campus Activation,0,50,101.4,2,107,1
690,Homepreneurs,Paid Social,1,150,148.0,13,365,0
691,Homepreneurs,Paid Social,1,150,118.69,6,365,0
692,Ad-Hoc Sellers,Paid Social,0,150,113.44,0,27,1
693,Ad-Hoc Sellers,Paid Social,0,150,145.45,2,26,1
694,Ad-Hoc Sellers,Paid Social,0,150,115.55,1,32,1
695,Homepreneurs,Paid Social,0,150,127.65,17,365,0
696,Ad-Hoc Sellers,Paid Social,1,150,144.67,2,5,1
697,Students,Organic,1,0,146.74,8,65,1
698,Homepreneurs,Paid Social,0,150,148.38,13,365,0
699,Students,Campus Activation,1,50,139.65,2,64,1
700,Ad-Hoc Sellers,Paid Social,0,150,99.17,1,1,1
701,Ad-Hoc Sellers,Paid Social,1,150,164.46,0,70,1
702,Homepreneurs,Organic,1,0,156.37,40,365,0
703,Students,Paid Social,0,150,132.49,1,60,1
704,Ad-Hoc Sellers,Paid Social,0,150,142.81,3,61,1
705,Homepreneurs,Paid Social,0,150,123.19,23,365,0
706,Homepreneurs,Paid Social,1,150,157.96,17,365,0
707,Homepreneurs,Organic,1,0,167.12,9,124,1
708,Ad-Hoc Sellers,Paid Social,1,150,153.13,2,93,1
709,Students,Campus Activation,0,50,112.58,9,64,1
710,Students,Paid Social,0,150,133.69,8,36,1
711,Ad-Hoc Sellers,Paid Social,1,150,142.28,0,1,1
712,Students,Paid Social,0,150,124.69,8,72,1
713,Ad-Hoc Sellers,Paid Social,1,150,102.35,1,34,1
714,Students,Paid Social,1,150,129.42,3,193,1
715,Homepreneurs,Organic,1,0,148.18,27,53,1
716,Students,Campus Activation,0,50,91.52,3,9,1
717,Homepreneurs,Paid Social,0,150,98.61,15,20,1
718,Homepreneurs,Paid Social,0,150,155.91,32,217,1
719,Ad-Hoc Sellers,Campus Activation,1,50,158.96,0,7,1
720,Ad-Hoc Sellers,Organic,1,0,145.17,1,60,1
721,Students,Paid Social,1,150,136.12,4,79,1
722,Students,Organic,0,0,130.7,1,68,1
723,Ad-Hoc Sellers,Campus Activation,0,50,135.73,2,5,1
724,Students,Paid Social,0,150,113.17,9,71,1
725,Ad-Hoc Sellers,Paid Social,0,150,148.46,3,12,1
726,Ad-Hoc Sellers,Paid Social,0,150,97.8,3,75,1
727,Homepreneurs,Paid Social,1,150,119.67,18,116,1
728,Homepreneurs,Paid Social,1,150,180.65,27,365,0
729,Ad-Hoc Sellers,Paid Social,1,150,112.09,0,143,1
730,Ad-Hoc Sellers,Campus Activation,0,50,151.42,1,14,1
731,Homepreneurs,Paid Social,1,150,189.36,55,365,0
732,Ad-Hoc Sellers,Campus Activation,1,50,120.7,1,50,1
733,Ad-Hoc Sellers,Campus Activation,0,50,128.0,2,14,1
734,Students,Paid Social,0,150,149.27,4,67,1
735,Students,Paid Social,1,150,131.64,3,54,1
736,Homepreneurs,Paid Social,1,150,142.97,16,147,1
737,Students,Paid Social,0,150,129.99,5,1,1
738,Homepreneurs,Campus Activation,0,50,115.24,31,73,1
739,Students,Organic,1,0,141.75,4,165,1
740,Students,Campus Activation,1,50,111.39,7,132,1
741,Students,Organic,1,0,155.91,3,42,1
742,Homepreneurs,Paid Social,0,150,93.94,34,365,0
743,Students,Organic,0,0,124.47,1,1,1
744,Ad-Hoc Sellers,Paid Social,0,150,156.21,4,8,1
745,Homepreneurs,Paid Social,0,150,140.17,11,365,0
746,Students,Paid Social,0,150,129.85,5,17,1
747,Ad-Hoc Sellers,Organic,0,0,135.28,3,10,1
748,Homepreneurs,Paid Social,1,150,151.21,28,365,0
749,Ad-Hoc Sellers,Paid Social,0,150,113.74,4,34,1
750,Ad-Hoc Sellers,Campus Activation,1,50,164.69,2,5,1
751,Ad-Hoc Sellers,Organic,1,0,164.36,1,123,1
752,Ad-Hoc Sellers,Paid Social,0,150,116.79,0,4,1
753,Homepreneurs,Organic,0,0,115.84,25,365,0
754,Students,Paid Social,0,150,140.9,5,296,1
755,Ad-Hoc Sellers,Organic,0,0,127.06,1,12,1
756,Homepreneurs,Paid Social,0,150,140.19,21,239,1
757,Ad-Hoc Sellers,Campus Activation,1,50,143.21,0,117,1
758,Homepreneurs,Paid Social,1,150,191.03,16,365,0
759,Ad-Hoc Sellers,Organic,1,0,139.68,0,50,1
760,Students,Paid Social,1,150,168.23,4,8,1
761,Ad-Hoc Sellers,Paid Social,0,150,112.11,6,39,1
762,Students,Paid Social,0,150,137.09,2,107,1
763,Students,Campus Activation,0,50,110.66,8,23,1
764,Ad-Hoc Sellers,Paid Social,1,150,167.47,2,46,1
765,Homepreneurs,Campus Activation,0,50,116.29,7,365,0
766,Homepreneurs,Paid Social,0,150,72.12,20,100,1
767,Ad-Hoc Sellers,Campus Activation,0,50,126.31,6,28,1
768,Ad-Hoc Sellers,Paid Social,1,150,146.09,0,26,1
769,Homepreneurs,Paid Social,1,150,147.17,12,365,0
770,Ad-Hoc Sellers,Organic,0,0,124.33,0,4,1
771,Homepreneurs,Paid Social,1,150,146.15,31,198,1
772,Ad-Hoc Sellers,Campus Activation,1,50,122.47,0,60,1
773,Ad-Hoc Sellers,Organic,1,0,141.6,2,97,1
774,Homepreneurs,Paid Social,0,150,124.04,13,365,0
775,Homepreneurs,Organic,1,0,134.76,17,194,1
776,Students,Organic,1,0,169.82,1,86,1
777,Ad-Hoc Sellers,Organic,1,0,160.23,2,148,1
778,Ad-Hoc Sellers,Campus Activation,1,50,142.68,3,54,1
779,Students,Paid Social,1,150,158.05,6,127,1
780,Ad-Hoc Sellers,Paid Social,0,150,102.28,5,105,1
781,Students,Paid Social,1,150,141.26,3,27,1
782,Students,Paid Social,1,150,133.27,7,156,1
783,Homepreneurs,Paid Social,0,150,123.94,27,365,0
784,Ad-Hoc Sellers,Paid Social,0,150,116.2,1,36,1
785,Ad-Hoc Sellers,Paid Social,1,150,178.41,0,32,1
786,Students,Paid Social,1,150,119.95,1,17,1
787,Homepreneurs,Organic,1,0,178.79,47,365,0
788,Ad-Hoc Sellers,Paid Social,0,150,100.16,0,27,1
789,Students,Paid Social,0,150,98.32,5,88,1
790,Homepreneurs,Campus Activation,0,50,108.31,34,365,0
791,Students,Paid Social,1,150,162.18,5,50,1
792,Ad-Hoc Sellers,Paid Social,1,150,139.05,3,52,1
793,Ad-Hoc Sellers,Paid Social,1,150,117.25,1,52,1
794,Homepreneurs,Paid Social,0,150,69.94,4,57,1
795,Ad-Hoc Sellers,Organic,0,0,142.75,0,99,1
796,Students,Paid Social,0,150,109.68,3,64,1
797,Homepreneurs,Organic,0,0,159.58,14,296,1
798,Ad-Hoc Sellers,Organic,0,0,109.97,1,2,1
799,Ad-Hoc Sellers,Campus Activation,1,50,153.29,0,37,1
800,Ad-Hoc Sellers,Organic,0,0,109.08,1,3,1
801,Homepreneurs,Organic,0,0,130.83,27,122,1
802,Students,Paid Social,1,150,111.22,3,121,1
803,Students,Paid Social,0,150,124.63,0,30,1
804,Ad-Hoc Sellers,Paid Social,1,150,167.2,1,7,1
805,Students,Campus Activation,1,50,155.47,7,27,1
806,Homepreneurs,Paid Social,1,150,150.56,21,251,1
807,Ad-Hoc Sellers,Organic,1,0,147.04,5,86,1
808,Ad-Hoc Sellers,Organic,0,0,123.8,3,23,1
809,Students,Paid Social,0,150,111.28,4,75,1
810,Homepreneurs,Paid Social,1,150,166.1,22,4,1
811,Ad-Hoc Sellers,Campus Activation,1,50,125.54,0,50,1
812,Ad-Hoc Sellers,Campus Activation,0,50,125.7,0,8,1
813,Ad-Hoc Sellers,Paid Social,0,150,91.69,2,57,1
814,Homepreneurs,Paid Social,0,150,91.33,27,289,1
815,Students,Paid Social,0,150,113.41,2,61,1
816,Homepreneurs,Organic,0,0,106.99,33,0,1
817,Homepreneurs,Organic,0,0,105.78,44,365,0
818,Ad-Hoc Sellers,Organic,0,0,130.28,0,41,1
819,Students,Organic,0,0,118.77,8,7,1
820,Homepreneurs,Paid Social,0,150,115.25,36,62,1
821,Homepreneurs,Organic,0,0,103.06,31,328,1
822,Ad-Hoc Sellers,Paid Social,0,150,101.36,1,18,1
823,Students,Paid Social,0,150,99.27,3,157,1
824,Homepreneurs,Paid Social,0,150,88.24,22,4,1
825,Students,Paid Social,0,150,101.1,3,102,1
826,Homepreneurs,Campus Activation,0,50,118.92,19,211,1
827,Students,Paid Social,0,150,134.61,2,146,1
828,Students,Paid Social,0,150,101.02,3,155,1
829,Homepreneurs,Organic,1,0,125.94,23,365,0
830,Students,Paid Social,0,150,85.14,5,34,1
831,Ad-Hoc Sellers,Organic,1,0,169.54,5,25,1
832,Ad-Hoc Sellers,Paid Social,1,150,134.95,0,19,1
833,Ad-Hoc Sellers,Organic,1,0,155.25,1,61,1
834,Ad-Hoc Sellers,Paid Social,1,150,127.04,1,5,1
835,Ad-Hoc Sellers,Paid Social,0,150,123.62,8,19,1
836,Ad-Hoc Sellers,Paid Social,1,150,130.14,4,6,1
837,Students,Campus Activation,1,50,149.27,2,246,1
838,Homepreneurs,Paid Social,1,150,145.83,12,215,1
839,Homepreneurs,Paid Social,0,150,148.64,10,365,0
840,Homepreneurs,Campus Activation,1,50,144.02,29,206,1
841,Homepreneurs,Paid Social,1,150,114.88,29,263,1
842,Homepreneurs,Campus Activation,0,50,148.17,16,365,0
843,Students,Paid Social,0,150,124.53,4,159,1
844,Homepreneurs,Paid Social,1,150,159.39,28,365,0
845,Homepreneurs,Paid Social,0,150,106.78,13,365,0
846,Ad-Hoc Sellers,Paid Social,0,150,146.06,1,9,1
847,Ad-Hoc Sellers,Organic,1,0,206.31,2,220,1
848,Ad-Hoc Sellers,Campus Activation,1,50,141.9,0,50,1
849,Students,Campus Activation,0,50,101.23,8,131,1
850,Ad-Hoc Sellers,Paid Social,1,150,193.3,0,21,1
851,Ad-Hoc Sellers,Paid Social,0,150,109.27,0,41,1
852,Homepreneurs,Paid Social,0,150,82.43,24,365,0
853,Homepreneurs,Paid Social,0,150,87.58,42,365,0
854,Students,Paid Social,1,150,148.0,11,210,1
855,Homepreneurs,Paid Social,0,150,143.94,7,52,1
856,Homepreneurs,Organic,0,0,122.51,38,365,0
857,Students,Organic,1,0,153.12,2,21,1
858,Homepreneurs,Paid Social,0,150,133.88,15,365,0
859,Students,Paid Social,0,150,135.4,11,68,1
860,Homepreneurs,Paid Social,0,150,120.93,8,271,1
861,Homepreneurs,Paid Social,0,150,139.29,17,16,1
862,Homepreneurs,Paid Social,0,150,108.02,16,365,0
863,Students,Campus Activation,0,50,114.7,2,133,1
864,Homepreneurs,Paid Social,1,150,92.56,31,253,1
865,Students,Paid Social,1,150,150.46,3,365,0
866,Students,Paid Social,1,150,153.4,4,43,1
867,Students,Organic,1,0,132.99,9,210,1
868,Ad-Hoc Sellers,Paid Social,0,150,138.18,0,47,1
869,Ad-Hoc Sellers,Paid Social,1,150,147.92,1,18,1
870,Students,Organic,0,0,125.15,2,344,1
871,Homepreneurs,Paid Social,1,150,131.21,31,35,1
872,Ad-Hoc Sellers,Paid Social,0,150,146.89,0,97,1
873,Homepreneurs,Paid Social,1,150,175.6,18,365,0
874,Students,Paid Social,0,150,99.11,0,44,1
875,Students,Paid Social,0,150,116.05,3,365,0
876,Ad-Hoc Sellers,Organic,1,0,97.41,0,279,1
877,Homepreneurs,Organic,0,0,133.34,31,365,0
878,Students,Paid Social,0,150,94.34,3,5,1
879,Students,Organic,0,0,126.21,3,54,1
880,Students,Paid Social,0,150,124.64,11,217,1
881,Homepreneurs,Paid Social,0,150,168.01,18,365,0
882,Students,Paid Social,0,150,110.32,9,190,1
883,Students,Paid Social,0,150,126.93,7,35,1
884,Students,Campus Activation,0,50,120.68,11,107,1
885,Homepreneurs,Paid Social,0,150,157.38,9,64,1
886,Homepreneurs,Paid Social,0,150,95.6,12,365,0
887,Ad-Hoc Sellers,Paid Social,0,150,121.22,1,11,1
888,Ad-Hoc Sellers,Paid Social,0,150,102.08,5,0,1
889,Ad-Hoc Sellers,Paid Social,0,150,117.86,1,48,1
890,Ad-Hoc Sellers,Organic,1,0,148.43,5,30,1
891,Ad-Hoc Sellers,Paid Social,0,150,106.58,2,132,1
892,Students,Paid Social,0,150,120.36,1,77,1
893,Ad-Hoc Sellers,Paid Social,1,150,145.74,1,104,1
894,Students,Paid Social,0,150,136.16,7,332,1
895,Students,Paid Social,1,150,123.91,3,57,1
896,Students,Paid Social,0,150,145.45,5,163,1
897,Students,Organic,0,0,71.29,5,34,1
898,Ad-Hoc Sellers,Paid Social,0,150,112.61,0,9,1
899,Students,Paid Social,0,150,135.66,3,84,1
900,Homepreneurs,Organic,0,0,99.18,14,365,0
901,Homepreneurs,Paid Social,1,150,134.2,7,365,0
902,Students,Paid Social,0,150,124.65,5,297,1
903,Homepreneurs,Organic,0,0,134.54,13,365,0
904,Ad-Hoc Sellers,Organic,1,0,102.29,2,88,1
905,Homepreneurs,Paid Social,1,150,138.49,20,227,1
906,Students,Paid Social,0,150,141.67,2,266,1
907,Ad-Hoc Sellers,Paid Social,0,150,165.61,2,11,1
908,Students,Paid Social,0,150,113.12,1,91,1
909,Ad-Hoc Sellers,Paid Social,0,150,156.67,7,36,1
910,Ad-Hoc Sellers,Paid Social,0,150,127.89,1,5,1
911,Homepreneurs,Paid Social,0,150,108.81,25,365,0
912,Homepreneurs,Paid Social,0,150,102.15,8,333,1
913,Students,Paid Social,1,150,157.38,1,272,1
914,Ad-Hoc Sellers,Campus Activation,0,50,147.17,0,113,1
915,Students,Paid Social,0,150,110.58,0,7,1
916,Students,Paid Social,0,150,114.92,2,38,1
917,Students,Paid Social,1,150,159.97,0,174,1
918,Students,Organic,1,0,184.6,6,59,1
919,Ad-Hoc Sellers,Paid Social,1,150,154.76,1,14,1
920,Homepreneurs,Campus Activation,1,50,140.98,30,134,1
921,Homepreneurs,Paid Social,1,150,144.74,19,365,0
922,Ad-Hoc Sellers,Paid Social,0,150,117.92,0,99,1
923,Students,Organic,1,0,120.01,2,107,1
924,Students,Paid Social,0,150,126.03,3,365,0
925,Students,Paid Social,0,150,132.58,1,190,1
926,Homepreneurs,Paid Social,1,150,136.76,26,365,0
927,Students,Paid Social,1,150,184.99,5,11,1
928,Ad-Hoc Sellers,Campus Activation,0,50,110.28,6,81,1
929,Students,Campus Activation,0,50,132.35,7,48,1
